,Skills Required,count,Scrape Date,Job Title,Company,Location,Date Posted,Experience Level,Job Type,Work Type,Job Link,City,State,Job Category,Day Posted,Salary_Definite
6004,"Python, TensorFlow, R, Machine Learning",39,2025-03-03,AI Engineer,Luigi's Box,United States,2025-03-03,Senior Level,Contract,Remote,https://www.linkedin.com/jobs/view/ai-engineer-at-luigi-s-box-4172264199?position=6&pageNum=0&refId=2%2FsOE2L8LDg7tKTSC%2B5gYw%3D%3D&trackingId=A2moAHvEH%2FeoD6LHVfwvIw%3D%3D,Gillette,WY,AI/ML,Monday,206000.0
6005,"Python, TensorFlow, R, Machine Learning",39,2025-03-05,Data Scientist,Zest AI,United States,2025-02-06,Senior Level,Not Specified,Hybrid,https://www.linkedin.com/jobs/view/data-scientist-at-zest-ai-4146015590?position=15&pageNum=0&refId=dTR0qTGcj%2FbaN4WIJiJ5Qg%3D%3D&trackingId=Jqe5TbSV2HPgn9s1gSGWKw%3D%3D,Asheville,NC,Data Scientist,Thursday,183000.0
6006,"Python, TensorFlow, R, Machine Learning",39,2025-03-05,ML Engineer,Wispr Flow,"San Francisco, CA",2025-03-04,Mid Level,Not Specified,Remote,https://www.linkedin.com/jobs/view/ml-engineer-at-wispr-flow-4174763066?position=16&pageNum=0&refId=dTR0qTGcj%2FbaN4WIJiJ5Qg%3D%3D&trackingId=LYAeJFn04l4k6neHA9JgQA%3D%3D,San Francisco,CA,AI/ML,Tuesday,157000.0
6007,"Python, TensorFlow, R, Machine Learning",39,2025-03-05,AI Engineer,Luigi's Box,United States,2025-03-04,Senior Level,Contract,Remote,https://www.linkedin.com/jobs/view/ai-engineer-at-luigi-s-box-4173801284?position=23&pageNum=0&refId=dTR0qTGcj%2FbaN4WIJiJ5Qg%3D%3D&trackingId=qOMwOmZmZpzfxHUz53Bqlw%3D%3D,Laguna Hills,CA,AI/ML,Tuesday,144000.0
6008,"Python, TensorFlow, R, Machine Learning",39,2025-03-05,Data Scientist,Zest AI,United States,2025-02-06,Senior Level,Not Specified,Hybrid,https://www.linkedin.com/jobs/view/data-scientist-at-zest-ai-4146015590?position=16&pageNum=0&refId=gSZg4xiM3NvvSLRLf%2FEBgw%3D%3D&trackingId=hX4mr64QXF%2B%2FTBmI00HeLA%3D%3D,Colorado Springs,CO,Data Scientist,Thursday,150000.0
6009,"Python, TensorFlow, R, Machine Learning",39,2025-03-05,ML Engineer,Wispr Flow,"San Francisco, CA",2025-03-04,Mid Level,Not Specified,Remote,https://www.linkedin.com/jobs/view/ml-engineer-at-wispr-flow-4174763066?position=19&pageNum=0&refId=gSZg4xiM3NvvSLRLf%2FEBgw%3D%3D&trackingId=p1kVeORMt6P9S0dVjFyhkA%3D%3D,San Francisco,CA,AI/ML,Tuesday,147000.0
6010,"Python, TensorFlow, R, Machine Learning",39,2025-03-12,AI Engineer,Luigi's Box,United States,2025-03-12,Senior Level,Contract,Remote,https://www.linkedin.com/jobs/view/ai-engineer-at-luigi-s-box-4179903977?position=27&pageNum=0&refId=p0CA5Y%2FmXd5rcoIftPhYTg%3D%3D&trackingId=GjKekfe79D711Wu9fTmwYQ%3D%3D,Draper,UT,AI/ML,Wednesday,162000.0
6011,"Python, TensorFlow, R, Machine Learning",39,2025-03-12,AI Engineer,Luigi's Box,United States,2025-03-12,Senior Level,Contract,Remote,https://www.linkedin.com/jobs/view/ai-engineer-at-luigi-s-box-4179903977?position=2&pageNum=2&refId=Dd54%2BuFXy5ITr4YTOV37ug%3D%3D&trackingId=HME92TZShURid%2BtP3vZulA%3D%3D,Warwick,RI,AI/ML,Wednesday,159000.0
6012,"Python, TensorFlow, R, Machine Learning",39,2025-03-19,Artificial Intelligence Engineer,Aires,"Pittsburgh, PA",2025-03-18,Mid Level,Not Specified,Hybrid,https://www.linkedin.com/jobs/view/artificial-intelligence-engineer-at-aires-4185694731?position=3&pageNum=7&refId=EEvUfjWhMC2rt73LVJDV9Q%3D%3D&trackingId=NlEcEdqIc8SbVAvWX6w%2BpA%3D%3D,Pittsburgh,PA,Engineer,Tuesday,142000.0
6013,"Python, TensorFlow, R, Machine Learning",39,2025-04-08,Data Scientist,LTIMindtree,United States,2025-04-08,Senior Level,Not Specified,Remote,https://www.linkedin.com/jobs/view/data-scientist-at-ltimindtree-4202866253?position=4&pageNum=7&refId=iU1IqH6hdxE%2FV4ZXMgPo0A%3D%3D&trackingId=fsAMoxkMDW0FibJ7EjIpRg%3D%3D,Morgantown,WV,Data Scientist,Tuesday,160000.0
6014,"Python, TensorFlow, R, Machine Learning",39,2025-04-17,Data Scientist,Zest AI,United States,2025-04-09,Senior Level,Not Specified,Hybrid,https://www.linkedin.com/jobs/view/data-scientist-at-zest-ai-4205234588?position=13&pageNum=0&refId=Ngybv%2BkJpQ6ujgZwInvehw%3D%3D&trackingId=fkiAHdpSWntS1CK%2BWvCQCQ%3D%3D,New Jersey,NJ,Data Scientist,Wednesday,159000.0
6015,"Python, TensorFlow, R, Machine Learning",39,2025-04-17,Data Scientist,Zest AI,United States,2025-04-09,Senior Level,Not Specified,Hybrid,https://www.linkedin.com/jobs/view/data-scientist-at-zest-ai-4205234588?position=13&pageNum=0&refId=rm8yxrvUBqkUJbGsCzF2PQ%3D%3D&trackingId=tFikrmRuCAsTKFg3PbM7Fw%3D%3D,Addison,TX,Data Scientist,Wednesday,144000.0
6016,"Python, TensorFlow, R, Machine Learning",39,2025-04-17,Data Scientist,Zest AI,United States,2025-04-09,Senior Level,Not Specified,Hybrid,https://www.linkedin.com/jobs/view/data-scientist-at-zest-ai-4205234588?position=13&pageNum=0&refId=QG0geO3uZQppOvxNxkQUrA%3D%3D&trackingId=4iWR4nmpytOn3HbzicunyA%3D%3D,Springdale,AR,Data Scientist,Wednesday,149000.0
6017,"Python, TensorFlow, R, Machine Learning",39,2025-04-17,Data Scientist,Zest AI,United States,2025-04-09,Senior Level,Not Specified,Hybrid,https://www.linkedin.com/jobs/view/data-scientist-at-zest-ai-4205234588?position=14&pageNum=0&refId=y2QNzKdGK0RzmEnPM5gx7w%3D%3D&trackingId=3J4sInPwKmt8DSS8rqRTzQ%3D%3D,Canton,OH,Data Scientist,Wednesday,175000.0
6018,"Python, TensorFlow, R, Machine Learning",39,2025-04-18,Data Scientist,Zest AI,United States,2025-04-09,Senior Level,Not Specified,Hybrid,https://www.linkedin.com/jobs/view/data-scientist-at-zest-ai-4205234588?position=13&pageNum=0&refId=gyt9PEBODXbMg4KynksRXA%3D%3D&trackingId=ctG77DEqKLAE%2BiRKjhUQiQ%3D%3D,Charleston,SC,Data Scientist,Wednesday,157000.0
6019,"Python, TensorFlow, R, Machine Learning",39,2025-04-23,Data Scientist,Zest AI,United States,2025-04-09,Senior Level,Not Specified,Hybrid,https://www.linkedin.com/jobs/view/data-scientist-at-zest-ai-4205234588?position=7&pageNum=0&refId=80iNMe%2BvptqjuRXKg46MoQ%3D%3D&trackingId=VccSUM8UJrg1sFwu5nOEtw%3D%3D,Chesapeake,VA,Data Scientist,Wednesday,192000.0
6020,"Python, C++, R, Machine Learning",39,2025-02-19,Intern-ML Engineer,Typeface,"Seattle, WA",2025-02-19,Senior Level,Internship,Hybrid,https://www.linkedin.com/jobs/view/intern-ml-engineer-at-typeface-4158684777?position=18&pageNum=0&refId=E3mffCs3lwMciLJvyqZSKQ%3D%3D&trackingId=WGGf%2B5Y8%2FW8qf33jIkIGmA%3D%3D,Seattle,WA,AI/ML,Wednesday,192000.0
6021,"Python, C++, R, Machine Learning",39,2025-02-19,AI Scientist,"Perceptronics Solutions, Inc","Sunnyvale, CA",2025-02-19,Senior Level,Not Specified,Remote,https://www.linkedin.com/jobs/view/ai-scientist-at-perceptronics-solutions-inc-4158909430?position=3&pageNum=12&refId=n5TVztVSTIrhHm9M90npiw%3D%3D&trackingId=IO9dkgTMFk2nquFa2PvWIw%3D%3D,Sunnyvale,CA,AI/ML,Wednesday,181000.0
6022,"Python, C++, R, Machine Learning",39,2025-02-19,Intern-ML Engineer,Typeface,"Seattle, WA",2025-02-19,Senior Level,Internship,Hybrid,https://www.linkedin.com/jobs/view/intern-ml-engineer-at-typeface-4158684777?position=23&pageNum=0&refId=EtwQLqtmadffvyMOVW0Ylg%3D%3D&trackingId=HqgRO44GDxla7s74xB6J2Q%3D%3D,Seattle,WA,AI/ML,Wednesday,141000.0
6023,"Python, C++, R, Machine Learning",39,2025-02-19,AI Scientist,"Perceptronics Solutions, Inc","Sunnyvale, CA",2025-02-19,Senior Level,Not Specified,Remote,https://www.linkedin.com/jobs/view/ai-scientist-at-perceptronics-solutions-inc-4158909430?position=6&pageNum=12&refId=xhfjVkABQmwnOzo%2FjpF2Lw%3D%3D&trackingId=ifBwcJ7V5HbhpfaH0ycK6Q%3D%3D,Sunnyvale,CA,AI/ML,Wednesday,178000.0
6024,"Python, C++, R, Machine Learning",39,2025-02-19,Intern-ML Engineer,Typeface,"Seattle, WA",2025-02-19,Senior Level,Internship,Hybrid,https://www.linkedin.com/jobs/view/intern-ml-engineer-at-typeface-4158684777?position=20&pageNum=0&refId=Ai8X%2FlVHVtef%2BKH%2BkaYu0Q%3D%3D&trackingId=kNX2LgKI%2Bmg7KV1UdejZtg%3D%3D,Seattle,WA,AI/ML,Wednesday,179000.0
6025,"Python, C++, R, Machine Learning",39,2025-02-19,AI Scientist,"Perceptronics Solutions, Inc","Lake Oswego, OR",2025-02-19,Senior Level,Not Specified,On-site,https://www.linkedin.com/jobs/view/ai-scientist-at-perceptronics-solutions-inc-4158920422?position=10&pageNum=15&refId=4XOe46Vo85%2FjsDWMXJOm%2BA%3D%3D&trackingId=vKgAf9hpXzSQIh49BvDPAw%3D%3D,Lake Oswego,OR,AI/ML,Wednesday,154000.0
6026,"Python, C++, R, Machine Learning",39,2025-02-27,AI Machine Learning Engineer,Lockheed Martin,"Manassas, VA",2025-02-26,Mid Level,Full-time,Remote,https://www.linkedin.com/jobs/view/ai-machine-learning-engineer-at-lockheed-martin-4165664368?position=32&pageNum=0&refId=ybpfyFqKfDp8Dums6g370g%3D%3D&trackingId=I7lNUN21%2FSWQbm0A1CvsDw%3D%3D,Manassas,VA,AI/ML,Wednesday,111000.0
6027,"Python, C++, R, Machine Learning",39,2025-02-28,AI Machine Learning Engineer,Lockheed Martin,"Manassas, VA",2025-02-26,Mid Level,Full-time,Remote,https://www.linkedin.com/jobs/view/ai-machine-learning-engineer-at-lockheed-martin-4165664368?position=31&pageNum=0&refId=Fz8iW7l0jCUWjMQ4D8SF5w%3D%3D&trackingId=hQxzO8M0%2FeFU1i%2BY4roXkQ%3D%3D,Manassas,VA,AI/ML,Wednesday,123000.0
6028,"Python, C++, R, Machine Learning",39,2025-02-28,AI Machine Learning Engineer,Lockheed Martin,"Manassas, VA",2025-02-26,Mid Level,Full-time,Remote,https://www.linkedin.com/jobs/view/ai-machine-learning-engineer-at-lockheed-martin-4165664368?position=6&pageNum=2&refId=vWAW4zszw%2B4Y%2FWJ14b8zmg%3D%3D&trackingId=varGGbf4KBw32DWPXKHkGA%3D%3D,Manassas,VA,AI/ML,Wednesday,131000.0
6029,"Python, C++, R, Machine Learning",39,2025-03-03,AI Machine Learning Engineer,Lockheed Martin,"Manassas, VA",2025-02-26,Mid Level,Full-time,Remote,https://www.linkedin.com/jobs/view/ai-machine-learning-engineer-at-lockheed-martin-4165664368?position=28&pageNum=0&refId=2%2FsOE2L8LDg7tKTSC%2B5gYw%3D%3D&trackingId=u63r%2FOforrRygc5hqLVLsw%3D%3D,Manassas,VA,AI/ML,Wednesday,152000.0
6030,"Python, C++, R, Machine Learning",39,2025-03-03,AI Machine Learning Engineer,Lockheed Martin,"Manassas, VA",2025-02-26,Mid Level,Full-time,Remote,https://www.linkedin.com/jobs/view/ai-machine-learning-engineer-at-lockheed-martin-4165664368?position=3&pageNum=2&refId=ghE4RHRq21lAdSORIb%2Fpcg%3D%3D&trackingId=1UmMG13n%2Bk5m4ll5Tezweg%3D%3D,Manassas,VA,AI/ML,Wednesday,146000.0
6031,"Python, C++, R, Machine Learning",39,2025-03-03,AI Scientist,"Perceptronics Solutions, Inc","Sunnyvale, CA",2025-02-27,Senior Level,Not Specified,Remote,https://www.linkedin.com/jobs/view/ai-scientist-at-perceptronics-solutions-inc-4170116383?position=8&pageNum=7&refId=%2FPUuACnXYhqP0zvcanGaag%3D%3D&trackingId=OFBzwb3rsG0pJHg7saetng%3D%3D,Sunnyvale,CA,AI/ML,Thursday,198000.0
6033,"Python, C++, R, Machine Learning",39,2025-03-03,AI Scientist,"Perceptronics Solutions, Inc","Lake Oswego, OR",2025-02-27,Senior Level,Not Specified,On-site,https://www.linkedin.com/jobs/view/ai-scientist-at-perceptronics-solutions-inc-4170116965?position=8&pageNum=12&refId=5OwZd7jcfFK89uyJ2L%2F92w%3D%3D&trackingId=wOCM2Y%2Bn8fd87AYLYNTzCQ%3D%3D,Lake Oswego,OR,AI/ML,Thursday,174000.0
6034,"Python, C++, R, Machine Learning",39,2025-03-05,AI Machine Learning Engineer,Lockheed Martin,"Manassas, VA",2025-02-26,Mid Level,Full-time,Remote,https://www.linkedin.com/jobs/view/ai-machine-learning-engineer-at-lockheed-martin-4165664368?position=48&pageNum=0&refId=dTR0qTGcj%2FbaN4WIJiJ5Qg%3D%3D&trackingId=EgU5nkg2wH1lOq3%2FPp0CKg%3D%3D,Manassas,VA,AI/ML,Wednesday,158000.0
6036,"Python, C++, R, Machine Learning",39,2025-03-05,AI Machine Learning Engineer,Lockheed Martin,"Manassas, VA",2025-02-26,Mid Level,Full-time,Remote,https://www.linkedin.com/jobs/view/ai-machine-learning-engineer-at-lockheed-martin-4165664368?position=54&pageNum=0&refId=gSZg4xiM3NvvSLRLf%2FEBgw%3D%3D&trackingId=bI3Kdu9qwuF3Ni98vBK5lw%3D%3D,Manassas,VA,AI/ML,Wednesday,152000.0
6037,"Python, C++, R, Machine Learning",39,2025-03-05,AI Machine Learning Engineer,Lockheed Martin,"Manassas, VA",2025-02-26,Mid Level,Full-time,Remote,https://www.linkedin.com/jobs/view/ai-machine-learning-engineer-at-lockheed-martin-4165664368?position=4&pageNum=5&refId=%2FZfCkRWfeuj5uTvEqYzMKg%3D%3D&trackingId=ayaKm96C%2Bgq3RzWveuzlFw%3D%3D,Manassas,VA,AI/ML,Wednesday,109000.0
6038,"Python, C++, R, Machine Learning",39,2025-03-05,AI Scientist,"Perceptronics Solutions, Inc","Sunnyvale, CA",2025-02-27,Senior Level,Not Specified,Remote,https://www.linkedin.com/jobs/view/ai-scientist-at-perceptronics-solutions-inc-4170116383?position=6&pageNum=10&refId=hs3ZrkI%2FdRFBY6YO%2FtUXpw%3D%3D&trackingId=n9cnsLfnYzpw0Ovjlw9wOg%3D%3D,Sunnyvale,CA,AI/ML,Thursday,154000.0
6039,"Python, C++, R, Machine Learning",39,2025-03-05,AI Scientist,"Perceptronics Solutions, Inc","Lake Oswego, OR",2025-02-27,Senior Level,Not Specified,On-site,https://www.linkedin.com/jobs/view/ai-scientist-at-perceptronics-solutions-inc-4170116965?position=1&pageNum=15&refId=5IrQtkrQI6AS%2FhROLi8Vdw%3D%3D&trackingId=C2U%2BlpExbrQbnOUFyhuP9w%3D%3D,Lake Oswego,OR,AI/ML,Thursday,177000.0
6040,"Python, C++, R, Machine Learning",39,2025-03-12,AI Agent Researcher,Vast.ai,"San Francisco, CA",2025-03-12,Mid Level,Not Specified,On-site,https://www.linkedin.com/jobs/view/ai-agent-researcher-at-vast-ai-4124670101?position=1&pageNum=12&refId=YZMzhgZfbZ5FliNPCXn1iQ%3D%3D&trackingId=DG7610i4q%2ByG0ayL0XWolw%3D%3D,San Francisco,CA,AI/ML,Wednesday,103000.0
6041,"Python, C++, R, Machine Learning",39,2025-03-13,Software Engineer Intern (Fall '24),Deductive AI,"Mountain View, CA",2024-08-22,Mid Level,Internship,On-site,https://www.linkedin.com/jobs/view/software-engineer-intern-fall-24-at-deductive-ai-4007877717?position=6&pageNum=12&refId=szHdiKIHOO4mNewQMwsb0w%3D%3D&trackingId=aFABr6rWuH4dnN5HwLsI%2FQ%3D%3D,Mountain View,CA,Engineer,Thursday,147000.0
6042,"Python, C++, R, Machine Learning",39,2025-03-13,Chief Technology Officer (CTO),Dandelion Chocolate,"San Francisco, CA",2025-03-12,Senior Level,Full-time,On-site,https://www.linkedin.com/jobs/view/chief-technology-officer-cto-at-dandelion-chocolate-4183180437?position=9&pageNum=12&refId=szHdiKIHOO4mNewQMwsb0w%3D%3D&trackingId=TfwGradr2HHekQIXXYeuIw%3D%3D,San Francisco,CA,Other,Wednesday,144000.0
6043,"Python, C++, R, Machine Learning",39,2025-03-15,Chief Technology Officer (CTO),Dandelion Chocolate,"San Francisco, CA",2025-03-12,Senior Level,Full-time,On-site,https://www.linkedin.com/jobs/view/chief-technology-officer-cto-at-dandelion-chocolate-4183180437?position=5&pageNum=15&refId=sd9UoyfVSGIfJ5Tr6dP6nw%3D%3D&trackingId=d%2BG2Ml1iniTftk4SSrrr7w%3D%3D,San Francisco,CA,Other,Wednesday,197000.0
6044,"Python, C++, R, Machine Learning",39,2025-03-19,Software Engineer Intern (Fall '24),Deductive AI,"Mountain View, CA",2024-08-22,Mid Level,Internship,On-site,https://www.linkedin.com/jobs/view/software-engineer-intern-fall-24-at-deductive-ai-4007877717?position=1&pageNum=15&refId=BTjsqZ1VH5Y3vhFeJeJFJA%3D%3D&trackingId=VwLoWhcKa0b3shClOQmhIQ%3D%3D,Mountain View,CA,Engineer,Thursday,132000.0
6045,"Python, C++, R, Machine Learning",39,2025-03-19,AI Research Engineer,"Lockheed Martin AeroParts, Inc.","Manassas, VA",2025-03-19,Mid Level,Not Specified,Remote,https://www.linkedin.com/jobs/view/ai-research-engineer-at-lockheed-martin-aeroparts-inc-4184545112?position=7&pageNum=12&refId=c%2Fd5%2B%2Fw6oaycb6otFwmBPQ%3D%3D&trackingId=%2FZ0k4Gu2%2FGgHisLLN4ZuEA%3D%3D,Manassas,VA,AI/ML,Wednesday,121000.0
6046,"Python, C++, R, Machine Learning",39,2025-03-19,Software Engineer Intern (Fall '24),Deductive AI,"Mountain View, CA",2024-08-22,Mid Level,Internship,On-site,https://www.linkedin.com/jobs/view/software-engineer-intern-fall-24-at-deductive-ai-4007877717?position=6&pageNum=15&refId=NnnwG30K2Fd%2B7%2FF4CIBE4g%3D%3D&trackingId=pJe4kL1r6sLFCjueBKzdxg%3D%3D,Mountain View,CA,Engineer,Thursday,139000.0
6047,"Python, C++, R, Machine Learning",39,2025-03-25,AI/ML Engineer,SID Global Solutions,"Brooklyn, NY",2025-03-25,Senior Level,Not Specified,On-site,https://www.linkedin.com/jobs/view/ai-ml-engineer-at-sid-global-solutions-4189703477?position=8&pageNum=10&refId=Q1UrEw7KZyNYt%2Bt4RdOZaA%3D%3D&trackingId=DZ4LoIHbmEBtXes3ASh8%2Bw%3D%3D,Brooklyn,NY,AI/ML,Tuesday,151000.0
6048,"Python, C++, R, Machine Learning",39,2025-03-25,Software Engineer Intern (Fall '24),Deductive AI,"Mountain View, CA",2024-08-22,Mid Level,Internship,On-site,https://www.linkedin.com/jobs/view/software-engineer-intern-fall-24-at-deductive-ai-4007877717?position=4&pageNum=12&refId=uJpizQ9D1IG%2BLO68DmSBmQ%3D%3D&trackingId=mKbi8EV3T9SPKY9UQCmcrA%3D%3D,Mountain View,CA,Engineer,Thursday,122000.0
6049,"Python, C++, R, Machine Learning",39,2025-03-27,ML Infra Engineer,Strativ Group,San Francisco Bay Area,2025-03-27,Senior Level,Not Specified,Hybrid,https://www.linkedin.com/jobs/view/ml-infra-engineer-at-strativ-group-4194781975?position=2&pageNum=15&refId=wduz4PuI9vAbM3Bc%2Bsr5Vw%3D%3D&trackingId=jqXNJWtOQIvD7kGi85trLQ%3D%3D,San Francisco Bay Area,,AI/ML,Thursday,149000.0
6050,"Python, C++, R, Machine Learning",39,2025-03-30,Software Engineer Intern (Fall '24),Deductive AI,"Mountain View, CA",2024-08-22,Mid Level,Internship,On-site,https://www.linkedin.com/jobs/view/software-engineer-intern-fall-24-at-deductive-ai-4007877717?position=5&pageNum=10&refId=%2F1sL47oDxaY8MogLmgsxaA%3D%3D&trackingId=7c4lGjRe1uv%2B7wG0ChejcQ%3D%3D,Mountain View,CA,Engineer,Thursday,139000.0
6051,"Python, C++, R, Machine Learning",39,2025-03-30,"Software Engineer, AI Platform - New Grad",Nuro,"Mountain View, CA",2025-03-26,Senior Level,Not Specified,On-site,https://www.linkedin.com/jobs/view/software-engineer-ai-platform-new-grad-at-nuro-4191146990?position=10&pageNum=12&refId=EezY8UeT63RzzMAJMThZ3w%3D%3D&trackingId=C1WfALE00dnUClr%2F1zJFGA%3D%3D,Mountain View,CA,AI/ML,Wednesday,175000.0
6052,"Python, C++, R, Machine Learning",39,2025-04-02,Software Engineer Intern (Fall '24),Deductive AI,"Mountain View, CA",2024-08-22,Mid Level,Internship,On-site,https://www.linkedin.com/jobs/view/software-engineer-intern-fall-24-at-deductive-ai-4007877717?position=31&pageNum=0&refId=OTpz5W0W6x1mEtukDi9yLA%3D%3D&trackingId=9%2Faqn9oZJKXBGdeyzBUk6A%3D%3D,Mountain View,CA,Engineer,Thursday,105000.0
6053,"Python, C++, R, Machine Learning",39,2025-04-02,Software Engineer Intern (Fall '24),Deductive AI,"Mountain View, CA",2024-08-22,Mid Level,Internship,On-site,https://www.linkedin.com/jobs/view/software-engineer-intern-fall-24-at-deductive-ai-4007877717?position=7&pageNum=2&refId=u%2BCnLOB6Q6Lg8OEE%2BbYAvA%3D%3D&trackingId=uENvbeGqJsqK%2BAeLSqwImA%3D%3D,Mountain View,CA,Engineer,Thursday,127000.0
6054,"Python, C++, R, Machine Learning",39,2025-04-04,Software Engineer Intern (Fall '24),Deductive AI,"Mountain View, CA",2024-08-22,Mid Level,Internship,On-site,https://www.linkedin.com/jobs/view/software-engineer-intern-fall-24-at-deductive-ai-4007877717?position=9&pageNum=10&refId=bt3bRPHn4RrfZvkqBa2J9Q%3D%3D&trackingId=aTPwGJy2zDuIpMXikra5AQ%3D%3D,Mountain View,CA,Engineer,Thursday,115000.0
6055,"Python, C++, R, Machine Learning",39,2025-04-09,Software Engineer Intern (Fall '24),Deductive AI,"Mountain View, CA",2024-08-22,Mid Level,Internship,On-site,https://www.linkedin.com/jobs/view/software-engineer-intern-fall-24-at-deductive-ai-4007877717?position=6&pageNum=7&refId=HXj6NvsYMFUBkQgHhrBOkA%3D%3D&trackingId=9Ow%2Bvn6yhK60y1ap%2Fk4wEw%3D%3D,Mountain View,CA,Engineer,Thursday,108000.0
6056,"Python, C++, R, Machine Learning",39,2025-04-09,Software Engineer Intern (Fall '24),Deductive AI,"Mountain View, CA",2024-08-22,Mid Level,Internship,On-site,https://www.linkedin.com/jobs/view/software-engineer-intern-fall-24-at-deductive-ai-4007877717?position=5&pageNum=7&refId=8fBrMuiq8MfJXST2UYh2wg%3D%3D&trackingId=xJOOszTHyMO8dlvNLgJI3A%3D%3D,Mountain View,CA,Engineer,Thursday,132000.0
6057,"Python, C++, R, Machine Learning",39,2025-04-17,Software Engineer Intern (Fall '24),Deductive AI,"Mountain View, CA",2024-08-22,Mid Level,Internship,On-site,https://www.linkedin.com/jobs/view/software-engineer-intern-fall-24-at-deductive-ai-4007877717?position=4&pageNum=7&refId=Hik1A%2BrjyNY%2FZhChtdmY3g%3D%3D&trackingId=N5HJ%2FqpLWSE76d2nVZn32A%3D%3D,Mountain View,CA,Engineer,Thursday,150000.0
6058,"Python, C++, R, Machine Learning",39,2025-04-18,Software Engineer Intern (Fall '24),Deductive AI,"Mountain View, CA",2024-08-22,Mid Level,Internship,On-site,https://www.linkedin.com/jobs/view/software-engineer-intern-fall-24-at-deductive-ai-4007877717?position=4&pageNum=7&refId=QYRBsHzyZmT0epSuhNdpNQ%3D%3D&trackingId=Brt%2FXTdGLopAT8qG3%2BXptw%3D%3D,Mountain View,CA,Engineer,Thursday,130000.0
6059,"Python, TensorFlow, PyTorch, C++, R, Deep Learning, Machine Learning",36,2025-02-17,"Machine Learning Engineer, Reinforcement Learning",Skild AI,"San Francisco, CA",2025-02-13,Entry Level,Not Specified,On-site,https://www.linkedin.com/jobs/view/machine-learning-engineer-reinforcement-learning-at-skild-ai-4151645511?position=35&pageNum=0&refId=h%2B%2FXezNyMVf%2Fn0Qw2miGSw%3D%3D&trackingId=cXTk%2FzsuhLGedyi2nK83nQ%3D%3D,San Francisco,CA,AI/ML,Thursday,106000.0
6060,"Python, TensorFlow, PyTorch, C++, R, Deep Learning, Machine Learning",36,2025-02-17,"Machine Learning Engineer, Reinforcement Learning",Skild AI,"San Francisco, CA",2025-02-13,Entry Level,Not Specified,On-site,https://www.linkedin.com/jobs/view/machine-learning-engineer-reinforcement-learning-at-skild-ai-4151645511?position=37&pageNum=0&refId=WEe0Q2i%2FUHNl8X7CwVExYg%3D%3D&trackingId=1FO7gvoST3KIDBT6KrHK3w%3D%3D,San Francisco,CA,AI/ML,Thursday,106000.0
6061,"Python, TensorFlow, PyTorch, C++, R, Deep Learning, Machine Learning",36,2025-02-18,AI-ML Developer,Unissant,"Ashburn, VA",2025-02-15,Senior Level,Not Specified,Hybrid,https://www.linkedin.com/jobs/view/ai-ml-developer-at-unissant-4156304324?position=9&pageNum=15&refId=Gbdv7W6Rdudj562Cprs8Uw%3D%3D&trackingId=5SopjNsMqt9wJK1a7eWeHg%3D%3D,Ashburn,VA,AI/ML,Saturday,180000.0
6062,"Python, TensorFlow, PyTorch, C++, R, Deep Learning, Machine Learning",36,2025-03-05,Machine Learning Scientist,BrainChip,"Laguna Hills, CA",2025-03-04,Senior Level,Not Specified,Remote,https://www.linkedin.com/jobs/view/machine-learning-scientist-at-brainchip-4173694116?position=5&pageNum=7&refId=aYU%2BoUSen4qnTkDogYljpA%3D%3D&trackingId=muaI3%2Bsbblvu9ZpWAZDVZg%3D%3D,Laguna Hills,CA,AI/ML,Tuesday,145000.0
